MD,RPMA,WOBA,ROPA
1887.2,69.0,7.42,0.88
1887.3,69.0,7.46,0.88
1887.5,69.0,7.635,0.905
1887.6,69.0,7.16,0.905
1887.7,69.0,7.105,0.93
1887.8,69.0,6.5,0.93
1887.9,69.0,6.385,0.905
1888.1,69.0,6.41,0.905
1888.2,69.0,6.58,0.88
1888.4,69.0,6.72,0.88
1888.5,69.0,6.945,0.905
1888.6,69.0,7.109999999999999,0.905
1888.7,69.0,7.154999999999999,0.93
1888.9,69.0,7.05,0.925
1889.1,69.0,6.74,0.925
1889.2,69.0,6.279999999999999,0.92
1889.3,69.0,6.27,0.92
1889.4,69.0,6.02,0.92
1889.6,69.0,6.255,0.945
1889.7,69.0,6.585,0.97
1889.8,69.0,6.63,0.97
1889.9,69.0,6.755,0.8999999999999999
1890.1,69.0,6.715,0.8999999999999999
1890.2,69.0,6.66,0.83
1890.3,69.0,6.545,0.83
1890.4,69.0,6.43,0.83
1890.5,69.0,6.18,0.83
1890.7,69.0,5.725,0.83
1890.9,69.0,5.795,0.83
1891.0,69.0,5.885,0.88
1891.1,69.0,6.25,0.93
1891.3,69.0,6.585,0.93
1891.4,69.0,6.755000000000001,0.93
1891.5,69.0,7.07,0.93
1891.6,69.0,7.21,0.84
1891.8,69.0,7.085,0.84
1891.9,69.0,7.015000000000001,0.84
1892.1,69.0,6.295,0.92
1892.3,69.0,6.235,1.0
1892.4,69.0,6.3,1.0
1892.5,69.0,6.555,0.89
1892.6,69.0,6.795,0.89
1892.8,69.0,6.72,0.78
1892.9,69.0,6.715,0.78
1893.1,69.0,6.755,0.915
1893.2,69.0,6.5600000000000005,0.915
1893.3,69.0,6.73,1.05
1893.4,69.0,6.635,1.0
1893.6,69.0,6.695,1.0
1893.8,69.0,6.595,0.95
1893.9,69.0,6.5600000000000005,0.95
1894.0,69.0,3.4,0.95
1894.1,69.0,4.26,0.825
1894.3,69.0,2.27,0.825
1894.4,69.0,3.52,0.7
1894.5,69.0,5.4,0.89
1894.7,69.0,6.635,0.89
1894.9,69.0,8.265,1.045
1895.1,69.0,8.495000000000001,1.045
1895.3,69.0,8.17,1.01
1895.4,68.5,7.85,1.01
1895.5,67.0,7.604999999999999,1.01
1895.6,68.5,6.545,1.01
1895.8,67.0,6.69,1.01
1895.9,69.0,6.45,1.01
1896.0,69.0,6.85,0.935
1896.1,69.0,7.42,0.86
1896.3,69.0,7.42,0.86
1896.4,69.0,8.19,0.86
1896.5,69.0,7.07,0.675
1896.6,69.0,4.005,0.49
1896.7,69.0,3.3600000000000003,0.49
1896.8,69.0,3.615,0.49
1896.9,69.0,4.12,0.49
1897.0,69.0,4.42,0.49
1897.1,69.0,5.165,0.53
1897.2,69.0,5.47,0.57
1897.3,69.0,4.85,0.57
1897.4,69.0,4.46,0.57
1897.6,69.0,4.825,0.59
1897.7,69.0,5.425,0.61
1897.8,69.0,5.43,0.61
1897.9,69.0,4.765,0.61
1898.0,69.0,4.609999999999999,0.62
1898.1,69.0,4.545,0.62
1898.2,69.0,4.85,0.63
1898.3,69.0,5.16,0.63
1898.4,69.0,5.175,0.63
1898.5,69.0,4.655,0.7
1898.6,69.0,4.495,0.7
1898.7,69.0,4.295,0.77
1898.8,69.0,4.6850000000000005,0.77
1899.0,69.0,5.615,0.8300000000000001
1899.1,69.0,6.13,0.8300000000000001
1899.2,69.0,6.8,0.89
1899.4,69.0,6.199999999999999,0.89
1899.5,69.0,6.3100000000000005,0.93
1899.7,69.0,6.15,0.93
1899.8,69.0,6.52,0.97
1899.9,69.0,6.63,0.97
1900.1,69.0,7.32,0.99
1900.2,69.0,6.5,0.99
1900.3,69.0,6.445,0.99
1900.5,69.0,5.69,0.92
1900.7,69.0,5.795,0.92
1900.8,69.0,5.74,0.85
1900.9,69.0,5.72,0.85
1901.1,69.0,5.815,0.89
1901.2,69.0,6.045,0.89
1901.3,69.0,6.199999999999999,0.93
1901.4,69.0,6.5,0.93
1901.6,69.0,6.59,0.93
1901.7,69.5,6.66,0.93
1901.9,69.0,6.675,0.93
1902.1,69.0,6.705,1.03
1902.2,69.0,6.885,1.13
1902.4,69.0,6.93,1.13
1902.6,69.0,6.89,0.98
1902.8,69.0,6.744999999999999,0.98
1902.9,69.0,6.68,0.98
1903.0,69.0,6.69,0.895
1903.2,69.0,6.69,0.895
1903.3,69.0,6.53,0.81
1903.5,69.0,6.460000000000001,0.99
1903.6,69.0,6.51,0.99
1903.8,69.0,6.725,1.17
1903.9,69.0,6.98,1.17
1904.0,69.0,7.22,1.17
1904.1,69.0,7.199999999999999,1.075
1904.3,69.0,7.03,0.98
1904.4,69.0,6.869999999999999,0.98
1904.6,69.0,6.87,0.85
1904.8,69.0,6.845000000000001,0.85
1904.9,69.0,6.82,0.85
1905.0,69.0,6.8100000000000005,0.87
1905.2,69.0,6.859999999999999,0.87
1905.3,69.0,6.96,0.89
1905.5,69.0,6.91,1.05
1905.6,69.0,6.86,1.21
1905.8,69.0,6.41,1.21
1905.9,69.0,6.26,1.21
1906.0,69.0,6.25,1.21
1906.1,69.0,6.61,1.03
1906.2,69.0,6.91,1.03
1906.4,69.0,7.155,0.85
1906.5,69.0,6.970000000000001,0.895
1906.6,69.0,6.66,0.94
1906.8,69.0,6.7,0.94
1906.9,69.0,6.609999999999999,0.94
1907.1,69.0,6.71,0.96
1907.2,69.0,6.705,0.96
1907.3,69.0,6.8,0.98
1907.5,69.0,6.955,0.95
1907.6,69.0,6.904999999999999,0.95
1907.7,69.0,6.984999999999999,0.92
1907.8,69.0,6.859999999999999,0.92
1907.9,69.0,6.785,0.92
1908.0,69.0,6.815,0.92
1908.2,69.0,6.720000000000001,0.92
1908.3,69.0,6.665,0.92
1908.4,69.0,6.609999999999999,0.955
1908.6,69.0,6.7,0.955
1908.7,69.0,6.74,0.99
1908.8,69.0,6.885,0.99
1908.9,69.0,6.855,0.99
1909.1,69.0,6.83,0.915
1909.2,69.0,6.77,0.915
1909.3,69.0,6.72,0.84
1909.5,69.0,6.645,0.91
1909.6,69.0,6.66,0.91
1909.8,69.0,6.635,0.98
1910.0,69.0,6.585,0.93
1910.1,69.0,6.54,0.93
1910.3,69.0,6.065,0.88
1910.4,69.0,5.57,0.88
1910.5,69.0,5.33,0.93
1910.6,69.0,5.085000000000001,0.93
1910.7,69.0,5.525,0.98
1910.9,69.0,5.825,0.98
1911.0,69.0,6.12,0.93
1911.1,69.0,6.305,0.93
1911.2,69.0,6.385,0.88
1911.4,69.0,6.53,0.88
1911.5,69.0,6.715,0.93
1911.6,69.0,6.9,0.98
1911.7,69.0,6.955,0.98
1911.9,69.0,6.95,0.98
1912.0,69.0,6.59,0.915
1912.2,69.0,6.375,0.915
1912.3,69.0,5.88,0.85
1912.4,69.0,5.715,0.85
1912.6,69.0,5.54,0.885
1912.7,69.0,5.529999999999999,0.885
1912.8,69.0,5.63,0.92
1912.9,69.0,5.665,0.92
1913.1,69.0,5.765,0.93
1913.2,69.0,5.695,0.93
1913.4,69.0,5.715,0.94
1913.5,69.0,5.825,0.94
1913.6,69.0,5.945,0.92
1913.7,69.0,6.15,0.92
1913.8,69.0,6.225,0.9
1914.0,69.0,6.215,0.95
1914.1,69.0,6.215,0.95
1914.2,69.0,6.2,1.0
1914.3,69.0,6.16,1.0
1914.5,69.0,5.975,1.0
1914.6,69.0,5.855,0.935
1914.7,69.0,5.82,0.935
1914.9,69.0,5.855,0.87
1915.0,69.0,5.845,0.935
1915.2,69.0,5.824999999999999,0.935
1915.3,69.0,5.77,1.0
1915.4,69.0,5.699999999999999,1.0
1915.5,69.0,5.635,0.955
1915.6,69.0,5.6,0.955
1915.8,69.0,5.6,0.91
1915.9,69.0,5.630000000000001,0.91
1916.0,69.0,5.65,0.91
1916.2,69.0,5.725,0.98
1916.3,69.0,5.91,1.05
1916.4,69.0,6.154999999999999,1.05
1916.6,69.0,6.285,0.955
1916.7,69.0,6.529999999999999,0.955
1916.8,69.0,6.55,0.86
1917.0,69.0,6.42,0.93
1917.1,69.0,6.35,0.93
1917.2,69.0,6.24,1.0
1917.3,69.0,6.375,1.0
1917.5,69.0,6.425,0.945
1917.6,69.0,6.545,0.945
1917.8,69.0,6.68,0.89
1917.9,69.0,6.63,0.89
1918.0,69.0,6.71,0.945
1918.1,69.0,6.6850000000000005,0.945
1918.3,69.0,6.565,1.0
1918.4,69.0,6.52,1.0
1918.5,69.0,6.32,0.925
1918.6,69.0,6.16,0.85
1918.7,69.0,6.505,0.85
1918.9,69.0,6.645,0.85
1919.0,69.0,6.595,0.845
1919.1,69.0,6.475,0.845
1919.2,69.0,6.26,0.84
1919.4,69.0,6.175000000000001,0.84
1919.5,69.0,6.19,0.865
1919.6,69.0,6.19,0.865
1919.7,69.0,6.1850000000000005,0.89
1919.9,69.0,6.25,0.89
1920.0,69.0,6.295,0.89
1920.1,69.0,6.345,0.865
1920.2,69.0,6.38,0.865
1920.3,69.0,6.355,0.84
1920.4,69.0,6.37,0.84
1920.5,69.0,6.4,0.84
1920.7,69.0,6.375,0.8899999999999999
1920.8,69.0,6.375,0.94
1920.9,69.0,6.404999999999999,0.94
1921.0,69.0,6.315,0.87
1921.2,69.0,6.3100000000000005,0.87
1921.3,69.0,6.275,0.8
1921.4,69.0,6.1850000000000005,0.8
1921.6,69.0,6.115,0.89
1921.7,69.0,6.165,0.89
1921.8,69.0,6.29,0.98
1921.9,69.0,6.445,0.98
1922.1,69.0,6.465,0.94
1922.2,69.0,6.16,0.9
1922.4,69.0,6.095000000000001,0.9
1922.5,69.0,5.88,0.87
1922.6,69.0,5.635,0.87
1922.7,69.0,3.835,0.84
1922.8,69.0,2.18,0.84
1923.0,69.0,3.24,0.84
1923.1,69.0,3.795,0.705
1923.2,69.0,4.445,0.705
1923.4,69.0,4.795,0.57
1923.5,69.0,5.17,0.57
1923.6,69.0,5.35,0.7749999999999999
1923.7,69.0,5.6,0.7749999999999999
1923.9,69.0,5.57,0.98
1924.0,69.0,5.595000000000001,0.95
1924.2,69.0,5.78,0.95
1924.3,69.0,5.975,0.92
1924.5,69.0,6.43,1.005
1924.6,69.0,6.57,1.005
1924.7,69.0,5.835,1.09
1924.8,69.0,5.26,1.09
1924.9,69.0,4.565,1.09
1925.0,69.0,4.13,0.8600000000000001
1925.1,69.0,4.35,0.8600000000000001
1925.3,69.0,4.645,0.63
1925.4,69.0,4.885,0.63
1925.5,69.0,5.21,0.63
1925.6,69.0,5.23,0.775
1925.8,69.0,5.324999999999999,0.92
1926.0,69.0,5.365,0.92
1926.1,69.0,5.505,1.015
1926.2,69.0,5.695,1.015
1926.4,69.0,5.845000000000001,1.11
1926.5,69.0,6.2,1.045
1926.6,69.0,6.48,1.045
1926.7,69.0,6.800000000000001,0.98
1926.8,69.0,7.11,0.98
1927.0,69.0,7.19,0.92
1927.1,69.0,6.895,0.92
1927.3,69.0,6.03,0.86
1927.4,69.0,5.9,0.86
1927.5,69.0,5.885,0.8
1927.6,69.0,6.039999999999999,0.8
1927.8,69.0,6.335,0.74
1927.9,69.0,6.525,0.74
1928.0,69.0,6.49,0.74
1928.1,69.0,6.355,0.745
1928.2,69.0,5.275,0.75
1928.3,69.0,5.155,0.75
1928.4,69.0,4.785,0.75
1928.6,69.0,5.37,0.725
1928.7,69.0,7.58,0.7
1928.8,69.0,5.585000000000001,0.7
1928.9,69.0,4.8100000000000005,0.7
1929.0,69.0,5.005000000000001,0.585
1929.1,69.0,6.32,0.47
1929.2,69.0,4.425,0.47
1929.3,69.0,7.74,0.47
1929.6,69.0,3.42,0.345
1929.7,69.0,3.495,0.345
1929.8,69.0,4.25,0.22
1929.9,69.0,4.95,0.22
1930.1,70.0,4.95,0.9
1930.2,69.5,4.575,0.9
1930.3,69.0,4.215,0.9
1930.4,69.0,4.574999999999999,0.71
1930.6,69.0,4.765000000000001,0.71
1930.7,69.0,5.285,0.52
1930.8,69.0,5.425000000000001,0.52
1930.9,69.0,5.484999999999999,0.52
1931.0,69.0,5.4,0.62
1931.1,69.0,5.300000000000001,0.62
1931.2,69.0,5.27,0.72
1931.3,69.0,5.33,0.72
1931.4,69.0,5.43,0.72
1931.5,69.0,5.18,0.7849999999999999
1931.7,69.0,3.195,0.85
1931.8,69.0,1.28,0.85
1931.9,69.0,2.05,0.85
1932.0,69.0,2.195,0.85
1932.1,69.0,2.53,0.55
1932.2,69.0,2.715,0.25
1932.3,69.0,3.23,0.25
1932.4,69.0,3.39,0.25
1932.5,69.0,3.46,0.37
1932.6,69.0,3.51,0.37
1932.7,69.0,3.74,0.49
1932.8,69.0,3.765,0.49
1932.9,69.0,3.855,0.49
1933.0,69.0,3.92,0.495
1933.1,69.0,4.1,0.5
1933.2,69.0,4.14,0.5
1933.3,69.0,4.045,0.5
1933.4,69.0,3.81,0.5
1933.5,69.0,3.63,0.5
1933.6,69.0,3.395,0.49
1933.7,69.0,3.4450000000000003,0.48
1933.8,69.0,3.31,0.48
1933.9,69.0,3.115,0.48
1934.0,69.0,3.24,0.53
1934.2,69.0,3.415,0.53
1934.3,69.0,3.69,0.58
1934.4,69.0,3.955,0.58
1934.5,69.0,4.140000000000001,0.7
1934.6,69.0,4.385,0.7
1934.7,69.0,4.75,0.82
1934.8,69.0,4.994999999999999,0.82
1934.9,69.0,5.234999999999999,0.82
1935.0,69.0,5.34,0.79
1935.1,69.0,5.26,0.79
1935.3,69.0,4.94,0.76
1935.4,69.0,4.57,0.76
1935.5,69.0,4.06,0.76
1935.7,69.0,4.185,0.755
1935.8,69.0,4.265000000000001,0.75
1935.9,69.0,4.43,0.75
1936.0,69.0,4.535,0.7949999999999999
1936.1,69.0,4.57,0.7949999999999999
1936.2,69.0,4.545,0.84
1936.3,69.0,4.425,0.84
1936.4,69.0,4.245,0.84
1936.5,69.0,4.27,0.7749999999999999
1936.6,69.0,4.395,0.7749999999999999
1936.7,69.0,4.49,0.71
1936.8,69.0,4.83,0.71
1936.9,69.0,4.99,0.71
1937.0,69.0,5.185,0.6950000000000001
1937.1,69.0,5.29,0.6950000000000001
1937.2,69.0,5.3,0.68
1937.3,69.0,5.3100000000000005,0.68
1937.4,69.0,5.23,0.68
1937.5,69.0,4.985,0.7450000000000001
1937.6,69.0,4.865,0.7450000000000001
1937.7,69.0,4.635,0.81
1937.8,69.0,4.645,0.81
1937.9,69.5,4.615,0.81
1938.0,69.0,4.775,0.76
1938.1,69.5,4.825,0.76
1938.2,69.0,5.055,0.71
1938.3,69.0,5.09,0.71
1938.4,69.0,5.2,0.71
1938.5,69.0,5.115,0.725
1938.6,69.0,5.065,0.725
1938.7,69.0,5.07,0.74
1938.8,69.0,5.05,0.74
1938.9,69.0,5.21,0.74
1939.0,69.0,5.28,0.735
1939.1,69.0,5.33,0.735
1939.2,69.0,5.33,0.73
1939.3,69.0,5.25,0.73
1939.4,69.0,5.19,0.73
1939.6,69.0,4.74,0.72
1939.7,69.0,4.345,0.71
1939.8,69.0,4.155,0.71
1939.9,69.0,4.199999999999999,0.71
1940.0,69.0,4.485,0.71
1940.1,69.0,4.84,0.71
1940.2,69.0,5.115,0.71
1940.3,69.0,5.2,0.71
1940.4,69.0,5.32,0.71
1940.5,69.0,5.45,0.71
1940.6,69.0,5.33,0.77
1940.7,69.0,4.835,0.77
1940.8,69.0,4.515000000000001,0.77
1940.9,69.0,4.335,0.77
1941.1,69.0,4.51,0.755
1941.2,69.0,4.765000000000001,0.755
1941.3,69.0,5.25,0.74
1941.4,69.0,5.52,0.74
1941.5,69.0,5.84,0.74
1941.7,69.0,5.68,0.78
1941.8,69.0,5.345,0.82
1941.9,69.0,5.199999999999999,0.82
1942.0,69.0,5.05,0.845
1942.1,69.0,4.92,0.87
1942.3,69.0,4.8,0.87
1942.4,69.0,4.51,0.87
1942.6,69.0,4.645,0.87
1942.7,69.0,4.84,0.87
1942.9,69.0,5.385,0.87
1943.0,69.0,5.96,0.905
1943.2,69.0,6.055,0.905
1943.3,69.0,6.13,0.94
1943.4,69.0,5.925000000000001,0.94
1943.5,69.5,5.779999999999999,0.945
1943.7,69.0,5.745,0.945
1943.8,69.0,5.76,0.95
1944.0,69.0,5.775,0.95
1944.1,69.0,5.77,0.95
1944.2,69.0,5.77,0.95
1944.3,69.0,5.74,0.95
1944.5,69.0,5.75,0.925
1944.6,69.0,5.75,0.925
1944.7,69.0,5.75,0.9
1944.9,69.0,5.75,0.9
1945.0,69.0,5.73,0.95
1945.1,69.0,5.71,1.0
1945.2,69.0,5.720000000000001,1.0
1945.4,69.0,5.71,1.0
1945.5,69.0,5.59,0.95
1945.6,69.0,5.45,0.9
1945.8,69.0,5.535,0.9
1945.9,69.0,5.68,0.9
1946.0,69.0,5.79,0.905
1946.2,69.0,5.93,0.905
1946.3,69.0,5.73,0.91
1946.4,69.0,5.55,0.91
1946.6,69.0,5.425,0.93
1946.7,69.0,5.475,0.93
1946.8,69.0,5.555,0.95
1946.9,69.0,5.575,0.95
1947.1,69.0,5.5,0.935
1947.2,69.0,5.5600000000000005,0.935
1947.3,69.0,5.57,0.92
1947.4,69.0,5.635,0.92
1947.6,69.0,5.535,0.925
1947.7,69.0,5.220000000000001,0.925
1947.8,69.0,5.01,0.93
1947.9,69.0,4.955,0.93
1948.0,69.0,5.074999999999999,0.89
1948.1,69.0,5.3100000000000005,0.89
1948.3,69.0,5.42,0.85
1948.4,69.0,5.58,0.85
1948.5,69.0,5.62,0.85
1948.6,69.0,5.640000000000001,0.85
1948.8,69.0,5.48,0.85
1949.0,69.0,5.37,0.8200000000000001
1949.2,69.0,5.255,0.79
1949.4,69.0,5.385,0.79
1949.5,69.0,5.48,0.915
1949.6,69.0,5.630000000000001,0.915
1949.8,69.0,5.81,1.04
1950.0,69.0,5.75,0.92
1950.1,69.0,5.67,0.92
1950.2,69.0,5.595000000000001,0.8
1950.4,69.5,5.275,0.8
1950.5,69.5,4.815,0.89
1950.6,69.5,4.365,0.89
1950.7,69.5,3.865,0.98
1950.9,69.0,3.54,0.98
1951.0,69.0,3.355,0.98
1951.1,69.0,3.34,0.875
1951.2,69.0,3.885,0.875
1951.3,69.0,3.285,0.77
1951.5,69.0,1.69,0.52
1951.6,69.0,1.93,0.27
1951.7,69.0,2.025,0.27
1951.8,69.0,2.04,0.27
1951.9,69.0,2.335,0.27
1952.0,69.0,2.54,0.315
1952.1,69.0,3.05,0.36
1952.2,69.0,3.185,0.36
1952.3,69.0,3.295,0.36
1952.4,69.0,3.54,0.36
1952.5,69.0,3.665,0.44
1952.6,69.0,4.12,0.52
1952.7,69.0,4.225,0.52
1952.8,69.0,4.32,0.52
1952.9,69.0,4.425,0.52
1953.0,69.0,4.49,0.52
1953.1,69.0,4.65,0.49
1953.2,69.0,4.635,0.49
1953.3,69.0,4.67,0.49
1953.4,69.0,4.365,0.49
1953.5,69.0,4.18,0.49
1953.6,69.0,4.215,0.5
1953.7,69.0,4.16,0.51
1953.8,69.0,3.76,0.51
1953.9,69.0,3.775,0.51
1954.0,69.0,3.91,0.49
1954.1,69.0,4.1,0.49
1954.2,69.0,3.1500000000000004,0.47
1954.3,69.0,3.96,0.47
1954.4,69.0,3.255,0.47
1954.5,69.0,4.645,0.405
1954.6,69.0,4.805,0.405
1954.7,69.0,4.745,0.34
1954.8,69.0,4.575,0.34
1954.9,69.0,4.62,0.34
1955.0,69.0,4.705,0.34
1955.1,69.0,4.945,0.475
1955.2,69.0,5.215,0.475
1955.3,69.0,5.33,0.61
1955.4,69.0,5.385,0.61
1955.6,69.0,5.494999999999999,0.6699999999999999
1955.7,69.0,5.51,0.6699999999999999
1955.8,69.0,5.555,0.73
1955.9,69.0,5.345000000000001,0.73
1956.0,69.0,5.215,0.735
1956.1,69.0,5.21,0.74
1956.3,69.0,5.0600000000000005,0.74
1956.4,69.0,5.07,0.74
1956.5,69.0,4.984999999999999,0.78
1956.6,69.0,5.06,0.82
1956.8,69.0,5.039999999999999,0.82
1956.9,69.0,5.1,0.82
1957.0,69.0,5.265,0.8049999999999999
1957.1,69.0,5.535,0.8049999999999999
1957.2,69.0,5.824999999999999,0.79
1957.3,69.0,6.005,0.79
1957.4,69.0,5.79,0.79
1957.5,69.0,5.885,0.77
1957.6,69.0,5.68,0.77
1957.7,69.0,5.8100000000000005,0.75
1957.8,69.0,5.875,0.75
1957.9,69.0,5.905,0.75
1958.0,69.0,5.675,0.75
1958.1,69.0,5.515000000000001,0.72
1958.2,69.0,5.145,0.72
1958.3,69.0,4.73,0.69
1958.4,69.0,4.48,0.69
1958.5,69.0,4.23,0.69
1958.6,69.0,4.52,0.72
1958.7,69.0,5.035,0.72
1958.9,69.0,5.63,0.75
1959.0,69.0,6.27,0.865
1959.2,69.0,6.52,0.865
1959.3,69.0,6.63,0.98
1959.4,69.0,6.59,0.98
1959.6,69.0,6.465,0.985
1959.7,69.0,6.25,0.985
1959.8,69.0,5.890000000000001,0.99
1959.9,69.0,5.555,0.99
1960.0,69.0,5.16,0.99
1960.2,69.0,5.285,0.89
1960.3,69.0,5.34,0.79
1960.4,69.0,5.505,0.79
1960.5,69.0,5.605,0.88
1960.6,69.0,5.545,0.88
1960.7,69.0,5.475,0.97
1960.9,69.0,5.345000000000001,0.97
1961.0,69.0,5.275,0.935
1961.1,69.0,5.12,0.935
1961.2,69.0,5.16,0.9
1961.3,69.0,5.32,0.9
1961.5,69.0,5.45,0.885
1961.6,69.0,5.69,0.87
1961.8,69.0,6.140000000000001,0.87
1961.9,69.0,6.59,0.87
1962.1,69.0,6.665,0.965
1962.2,69.0,6.9350000000000005,0.965
1962.3,69.0,6.755,1.06
1962.4,69.0,6.965,1.06
1962.6,69.0,6.74,0.965
1962.7,69.0,6.54,0.965
1962.8,69.0,6.58,0.87
1962.9,69.0,6.4,0.91
1963.1,69.0,6.53,0.95
1963.3,69.0,6.4350000000000005,0.95
1963.4,69.0,6.255,0.925
1963.5,69.0,6.02,0.9
1963.6,69.0,5.45,0.9
1963.8,69.0,5.115,0.9
1963.9,69.0,4.8100000000000005,0.9
1964.0,69.0,4.73,0.86
1964.1,69.0,4.68,0.82
1964.3,69.0,4.775,0.82
1964.4,69.0,4.87,0.82
1964.6,69.0,5.16,0.91
1964.7,69.0,5.555,0.91
1964.8,69.0,5.99,1.0
1965.0,69.0,6.455,0.98
1965.1,69.0,6.815,0.98
1965.2,69.0,6.865,0.96
1965.4,69.0,6.865,0.96
1965.5,69.0,6.699999999999999,0.925
1965.6,69.0,6.395,0.925
1965.7,69.0,6.41,0.89
1965.9,69.0,6.275,0.89
1966.0,69.0,6.335000000000001,0.89
1966.1,69.0,6.26,0.8500000000000001
1966.2,69.0,6.295,0.8500000000000001
1966.3,69.0,6.085,0.81
1966.5,69.0,6.15,0.905
1966.6,69.0,6.135,0.905
1966.7,69.0,6.12,1.0
1966.8,69.0,6.12,1.0
1966.9,69.0,6.13,1.0
1967.0,69.0,6.125,0.94
1967.2,69.0,6.17,0.94
1967.3,69.0,6.065,0.88
1967.4,69.0,6.03,0.88
1967.6,69.0,5.915,0.86
1967.7,69.0,5.904999999999999,0.84
1967.9,69.0,6.050000000000001,0.84
1968.0,69.0,6.085,0.86
1968.2,69.0,6.25,0.86
1968.3,69.0,6.225,0.88
1968.4,69.0,6.195,0.88
1968.6,69.0,6.055,0.885
1968.8,69.0,6.04,0.89
1969.0,69.5,6.140000000000001,0.865
1969.2,69.0,6.295,0.865
1969.3,69.5,6.445,0.84
1969.4,69.0,6.484999999999999,0.84
1969.5,69.0,6.555,0.86
1969.6,69.0,6.390000000000001,0.86
1969.7,69.0,6.195,0.88
1969.9,69.0,6.005000000000001,0.88
1970.0,69.0,5.805,0.925
1970.2,69.0,5.640000000000001,0.925
1970.3,69.0,5.515,0.97
1970.4,69.0,5.38,0.97
1970.5,69.0,5.32,0.89
1970.6,69.0,5.415,0.89
1970.7,69.0,5.53,0.81
1970.9,69.0,5.795,0.81
1971.0,69.0,5.835,0.8600000000000001
1971.2,69.0,5.945,0.8600000000000001
1971.3,69.0,5.68,0.91
1971.4,69.0,5.55,0.91
1971.5,69.0,5.425,0.93
1971.7,69.0,5.164999999999999,0.93
1971.8,69.0,5.345000000000001,0.95
1972.0,69.0,5.38,0.95
1972.1,69.0,5.635,0.95
1972.2,69.0,5.745,0.95
1972.3,69.0,5.745,0.95
1972.4,69.0,5.725,0.95
1972.6,69.0,5.69,0.91
1972.7,69.0,5.525,0.91
1972.8,69.0,5.425,0.87
1973.0,69.0,4.84,0.935
1973.1,69.0,4.415,0.935
1973.2,69.0,4.33,1.0
1973.3,69.0,5.27,1.0
1973.4,69.0,6.725,1.0
1973.5,69.0,5.38,1.0
1973.6,69.0,5.58,0.48
1973.7,69.0,3.03,0.48
1973.9,69.0,2.95,0.48
1974.0,69.5,3.035,0.5
1974.1,69.0,3.215,0.5
1974.2,69.5,3.2,0.52
1974.4,69.0,3.365,0.52
1974.6,69.0,3.335,0.73
1974.7,69.0,3.615,0.73
1974.8,69.5,3.23,0.94
1974.9,69.0,3.38,0.94
1975.0,69.5,2.935,0.86
1975.1,69.0,3.0700000000000003,0.86
1975.2,69.0,3.14,0.78
1975.4,69.0,2.865,0.78
1975.5,69.0,2.985,0.885
1975.6,69.0,2.865,0.885
1975.8,69.0,3.19,0.99
1975.9,69.0,3.145,0.99
1976.0,69.0,3.125,0.88
1976.1,69.0,3.155,0.88
1976.2,69.0,3.26,0.77
1976.4,69.0,3.2750000000000004,0.77
1976.5,69.0,3.215,0.875
1976.6,69.0,3.46,0.875
1976.7,69.0,3.435,0.98
1976.8,69.0,3.83,0.98
1976.9,69.0,3.62,0.98
1977.1,69.0,3.675,0.91
1977.2,69.0,3.585,0.84
1977.3,69.0,3.785,0.84
1977.5,69.0,3.82,0.84
1977.6,69.0,3.57,0.905
1977.7,69.0,3.4000000000000004,0.905
1977.8,69.0,3.145,0.97
1978.0,69.0,3.135,0.97
1978.1,69.0,4.38,0.885
1978.2,69.0,5.75,0.8
1978.4,69.0,5.965,0.8
1978.5,69.0,4.960000000000001,0.765
1978.6,69.0,4.475,0.765
1978.7,69.0,4.4,0.73
1978.9,69.0,4.38,0.73
1979.0,69.0,4.6850000000000005,0.73
1979.1,69.0,4.64,0.81
1979.3,69.0,4.855,0.81
1979.4,69.0,4.77,0.89
1979.5,69.0,4.78,0.89
1979.7,69.0,4.7,0.89
1979.8,69.0,4.41,0.89
1980.0,69.0,2.365,0.76
1980.1,69.5,3.585,0.76
1980.2,69.0,2.845,0.63
1980.3,69.5,3.85,0.63
1980.5,69.0,4.13,0.775
1980.6,69.0,4.654999999999999,0.775
1980.7,69.0,4.095,0.92
1980.8,69.0,5.199999999999999,0.92
1980.9,69.0,7.390000000000001,0.92
1981.0,69.0,2.63,0.92
1981.1,69.0,1.395,0.3
1981.2,69.0,2.56,0.3
1981.4,69.0,8.67,0.3
1981.5,69.0,4.895,0.315
1981.6,69.0,2.23,0.33
1981.7,69.0,2.17,0.33
1981.8,69.0,2.78,0.33
1982.0,69.0,2.85,0.49
1982.1,69.0,2.93,0.49
1982.2,69.0,3.22,0.65
1982.4,69.0,3.575,0.65
1982.5,69.0,4.79,0.755
1982.7,69.0,5.61,0.755
1982.8,69.0,5.9350000000000005,0.86
1983.0,69.0,6.15,0.92
1983.1,69.0,6.23,0.92
1983.2,69.0,6.175,0.98
1983.3,69.0,6.17,0.98
1983.4,69.0,6.07,0.98
1983.6,69.0,6.155,0.96
1983.7,69.0,6.24,0.94
1983.9,69.0,6.12,0.94
1984.0,69.0,6.055,0.985
1984.1,69.0,5.92,1.03
1984.3,69.0,5.76,1.03
1984.4,69.0,5.8,1.03
1984.5,69.0,5.82,0.96
1984.7,69.0,5.91,0.96
1984.9,69.0,5.904999999999999,0.89
1985.0,69.0,5.73,0.89
1985.1,69.0,5.41,0.965
